pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
"DMPP-1 e","DMPP-1",2019,"Radial Velocity",1.86000000,4.13000000,"Msini",5.51600000000,1314.00,492.4756,0.0651000000,6196.00,1.260000,1.210000,,2.0100,62.53880000
"DMPP-2 b","DMPP-2",2019,"Radial Velocity",14.20000000,171.48000000,"Msini",5.20300000000,1000.00,288.2234,0.0663800000,6500.00,1.780000,1.410000,,2.0000,137.94000000
"DMPP-2 c","DMPP-2",2026,"Radial Velocity",8.26000000,51.79000000,"Msini",3.16800000000,1910.88,553.7504,0.0478900000,6500.00,1.780000,1.410000,,2.0000,137.94000000
"DMPP-2 d","DMPP-2",2026,"Radial Velocity",11.60000000,91.79000000,"Msini",16.49100000000,1105.06,61.9324,0.1432000000,6500.00,1.780000,1.410000,,2.0000,137.94000000
"DMPP-3 A b","DMPP-3 A",2019,"Radial Velocity",1.44000000,2.67000000,"Msini",5.59000000000,854.00,142.7812,0.0595800000,5138.00,0.910000,0.900000,0.1800,10.9000,46.89170000
"DMPP-4 b","DMPP-4",2023,"Radial Velocity",3.53000000,12.20000000,"Msini",3.49820000000,1645.69,1222.8464,0.0485300000,6400.00,1.380000,1.250000,-0.0070,2.1500,25.32840000
"DMPP-6 b","DMPP-6",2026,"Radial Velocity",2.28000000,5.80000000,"Msini",7.60270000000,1203.65,340.6970,0.0779000000,6182.09,1.270000,1.079000,0.3200,,54.63030000
"DMPP-6 c","DMPP-6",2026,"Radial Velocity",3.74000000,13.47000000,"Msini",36.44100000000,715.27,42.4847,0.2206000000,6182.09,1.270000,1.079000,0.3200,,54.63030000
"DMPP-7 b","DMPP-7",2026,"Radial Velocity",9.78000000,68.95800000,"Msini",4.92666000000,1456.00,749.4682,0.0607000000,6096.00,1.490000,1.230000,0.1300,3.8700,101.38600000
"DMPP-8 b","DMPP-8",2026,"Radial Velocity",10.80000000,81.09000000,"Msini",62.91500000000,579.70,17.7838,0.3098000000,6009.00,1.240000,0.990000,,,76.13350000
"DMPP-9 b","DMPP-9",2026,"Radial Velocity",3.89000000,14.43000000,"Msini",12.73300000000,995.58,176.6011,0.1097000000,6092.00,1.260000,1.100000,,,109.53900000
"DP Leo b","DP Leo",2009,"Eclipse Timing Variations",12.70000000,1995.88832000,"Mass",10220.00000000000,24.39,0.0001,8.1900000000,13500.00,0.011500,0.690000,,,305.68400000
"DS Tuc A b","DS Tuc A",2019,"Transit",5.70000000,413.17900000,"Mass",8.13826800000,850.00,317.6063,,5428.00,0.964000,1.010000,0.0000,0.0450,44.06220000
"EPIC 201170410.02","EPIC 201170410",2020,"Transit",1.04700000,1.15000000,"M-R relationship",6.79870000000,500.03,10.3359,0.0349000000,3648.00,0.282000,0.287000,-0.0480,,134.00000000
"EPIC 201238110 b","EPIC 201238110",2019,"Transit",1.87000000,4.16000000,"M-R relationship",28.16560000000,,,,3587.00,0.374000,0.410000,,,159.25900000
"EPIC 201427007 b","EPIC 201427007",2021,"Transit",1.50000000,2.86000000,"M-R relationship",0.72091000000,,,,5633.00,0.940000,0.930000,-0.0530,,706.39100000
"EPIC 201497682 b","EPIC 201497682",2019,"Transit",0.69200000,0.26000000,"M-R relationship",2.13174000000,,,,4991.00,0.554000,0.780000,-0.0892,,253.02600000
"EPIC 201595106 b","EPIC 201595106",2021,"Transit",1.56500000,7.67000000,"Mass",0.87724000000,2038.00,2852.0000,0.0177000000,5679.00,0.980000,0.958000,0.0100,6.0000,232.10000000
"EPIC 201615463 c","K2-166",2019,"Transit",1.22000000,1.98000000,"M-R relationship",3.80464000000,,,,5960.00,1.610000,1.073000,0.0900,,476.88200000
"EPIC 201754305 d","K2-16",2019,"Transit",1.03000000,1.08000000,"M-R relationship",2.71578000000,,,,4761.00,0.544000,0.670000,-0.3300,,334.96700000
"EPIC 201757695.02","EPIC 201757695",2020,"Transit",0.90819000,0.68800000,"M-R relationship",2.04780000000,1025.29,494.2020,0.0296000000,4520.00,0.655000,0.727000,-0.0030,,577.60000000
"EPIC 201833600 c","K2-50",2019,"Transit",1.00000000,0.97200000,"M-R relationship",3.96151000000,,,,4326.00,0.634000,0.611000,-0.1132,,257.44300000
"EPIC 201841433 b","EPIC 201841433",2019,"Transit",1.04000000,1.12000000,"M-R relationship",4.16980000000,1032.49,189.3706,0.0350000000,5053.00,0.628461,0.802000,0.0000,,436.48800000
"EPIC 205950854 c","K2-168",2019,"Transit",1.31000000,2.27000000,"M-R relationship",8.05072200000,960.60,,,5502.70,0.830000,0.877000,-0.1300,,243.93500000
"EPIC 206024342 b","EPIC 206024342",2019,"Transit",1.70000000,3.53000000,"M-R relationship",4.50756000000,,,,5724.00,0.823000,0.928000,-0.2200,,369.88800000
"EPIC 206024342 c","EPIC 206024342",2021,"Transit",1.40000000,2.54000000,"M-R relationship",0.91172400000,,,,5724.00,1.100000,0.928000,-0.2200,,369.88800000
"EPIC 206024342 d","EPIC 206024342",2021,"Transit",2.60000000,7.27000000,"M-R relationship",14.64753100000,,,,5724.00,1.100000,0.928000,-0.2200,,369.88800000
"EPIC 206032309 b","EPIC 206032309",2019,"Transit",1.01000000,1.01000000,"M-R relationship",2.87814000000,,,,3489.00,0.373440,0.221000,,,161.36500000
"EPIC 206042996 b","EPIC 206042996",2019,"Transit",1.70000000,3.53000000,"M-R relationship",5.29860000000,,,,4114.00,0.500000,0.565000,0.0060,,451.76900000
"EPIC 206042996 c","EPIC 206042996",2021,"Transit",1.20000000,1.87000000,"M-R relationship",0.35488400000,,,,4114.00,0.500000,0.565000,0.0060,,451.76900000
"EPIC 206215704 b","EPIC 206215704",2019,"Transit",1.00000000,0.97200000,"M-R relationship",2.25543600000,,,,3297.00,0.250000,0.407000,-0.3300,,109.88800000
"EPIC 206317286 b","EPIC 206317286",2019,"Transit",0.96000000,0.84000000,"M-R relationship",1.58252000000,,,,4752.00,0.669000,0.711000,0.0190,,314.35000000
"EPIC 206317286 c","EPIC 206317286",2022,"Transit",2.09400000,5.03000000,"M-R relationship",17.51547200000,,,,4752.00,0.758000,0.832000,0.0190,,314.35000000
"EPIC 211822797 b","EPIC 211822797",2016,"Transit",1.92000000,4.35000000,"M-R relationship",21.17019630000,431.00,3.5000,0.1195000000,4057.00,0.580000,0.620000,0.2000,0.7900,186.19700000
"EPIC 211945201 b","EPIC 211945201",2018,"Transit",5.76000000,11.00000000,"Mass",19.49221000000,817.00,101.0000,0.1493000000,6069.00,1.390000,1.170000,0.1000,3.9900,181.69000000
"EPIC 212297394 b","EPIC 212297394",2019,"Transit",1.48000000,2.79000000,"M-R relationship",2.28936300000,1149.00,,,5171.00,0.800000,0.830000,-0.0300,,418.39500000
"EPIC 212297394 c","EPIC 212297394",2021,"Transit",2.27000000,5.77000000,"M-R relationship",5.21396500000,866.00,,,5171.00,0.800000,0.830000,-0.0300,,418.39500000
"EPIC 212424622 b","EPIC 212424622",2019,"Transit",2.17000000,5.35000000,"M-R relationship",18.09830000000,,,,5782.33,1.224700,1.106000,,,611.80400000
"EPIC 212499991 b","EPIC 212499991",2019,"Transit",1.60000000,3.19000000,"M-R relationship",34.88500000000,,,,4982.79,0.757541,0.912000,,,283.29000000
"EPIC 212587672 b","EPIC 212587672",2019,"Transit",1.26000000,2.13000000,"M-R relationship",15.28078000000,756.00,,,6004.00,0.980000,0.990000,-0.1800,,320.07000000
"EPIC 212587672 c","EPIC 212587672",2021,"Transit",2.32000000,5.99000000,"M-R relationship",23.22855500000,658.00,,,6004.00,0.980000,0.990000,-0.1800,,320.07000000
"EPIC 212624936 b","EPIC 212624936",2021,"Transit",1.20000000,1.87000000,"M-R relationship",0.57865700000,,,,5765.00,0.930000,1.000000,-0.3900,,561.92900000
"EPIC 212624936 c","EPIC 212624936",2021,"Transit",2.30000000,5.90000000,"M-R relationship",11.81143700000,,,,5765.00,0.930000,1.000000,-0.3900,,561.92900000
"EPIC 212737443 b","EPIC 212737443",2019,"Transit",2.58600000,7.20000000,"M-R relationship",13.60300000000,536.00,18.4919,0.0980000000,4684.00,0.673000,0.690000,-0.1370,,336.25000000
"EPIC 212737443 c","EPIC 212737443",2019,"Transit",2.69000000,7.70000000,"M-R relationship",65.55000000000,316.00,2.2653,0.2800000000,4684.00,0.673000,0.690000,-0.1370,,336.25000000
"EPIC 220492298 b","EPIC 220492298",2021,"Transit",0.99000000,0.93700000,"M-R relationship",0.76240600000,,,,5620.00,0.890000,0.950000,0.2800,,624.51200000
"EPIC 220554210 c","K2-282",2019,"Transit",1.60000000,3.19000000,"M-R relationship",0.70531000000,,,,5499.00,1.000000,0.940000,-0.2300,,496.28900000
"EPIC 220674823 b","EPIC 220674823",2016,"Transit",1.60600000,7.54000000,"Mass",0.57130782000,2324.00,4467.0000,0.0132000000,5578.00,0.990000,0.913000,-0.0050,7.5000,244.59000000
"EPIC 220674823 c","EPIC 220674823",2016,"Transit",2.71200000,7.90000000,"Mass",13.34060300000,838.00,70.0000,0.1078000000,5578.00,0.990000,0.913000,-0.0050,7.5000,244.59000000
"EPIC 228836835 b","EPIC 228836835",2021,"Transit",1.10000000,1.37000000,"M-R relationship",0.72811300000,932.00,,,3782.00,0.320000,0.418179,-0.1800,,150.12400000
"EPIC 229004835 b","EPIC 229004835",2023,"Transit",2.33200000,10.40000000,"Mass",16.14113200000,804.00,69.7000,0.1237000000,5868.00,0.999000,0.970000,-0.1200,4.9000,121.97100000
"EPIC 246851721 b","EPIC 246851721",2018,"Transit",11.78065900,953.49000000,"Mass",6.18023500000,1401.00,642.0000,0.0722900000,6202.00,1.586000,1.317000,0.1410,3.0200,372.63200000
"EPIC 248847494 b","EPIC 248847494",2018,"Transit",12.44199000,4131.79000000,"Mass",3650.00000000000,183.00,0.1900,4.5000000000,4898.00,2.700000,0.900000,-0.2300,,551.88600000
"EPIC 249893012 b","EPIC 249893012",2020,"Transit",1.95000000,8.75000000,"Mass",3.59510000000,1616.00,1037.0000,0.0470000000,5430.00,1.710000,1.050000,0.2000,9.0000,321.29600000
"EPIC 249893012 c","EPIC 249893012",2020,"Transit",3.67000000,14.67000000,"Mass",15.62400000000,990.00,160.0000,0.1300000000,5430.00,1.710000,1.050000,0.2000,9.0000,321.29600000
"EPIC 249893012 d","EPIC 249893012",2020,"Transit",3.94000000,10.18000000,"Mass",35.74700000000,752.00,53.0000,0.2200000000,5430.00,1.710000,1.050000,0.2000,9.0000,321.29600000
"FU Tau b","FU Tau",2008,"Imaging",12.20000000,5085.28000000,"Mass",,2375.00,0.0000,800.0000000000,2838.00,,0.050000,,0.0010,133.49504660
"G 192-15 b","G 192-15",2025,"Radial Velocity",1.02000000,1.03000000,"Msini",2.27476000000,453.60,7.0600,0.0172300000,2999.00,0.170718,0.132000,,,9.53114000
"G 192-15 c","G 192-15",2025,"Radial Velocity",3.87000000,14.30000000,"Msini",1219.00000000000,55.90,0.0016,1.1370000000,2999.00,0.170718,0.132000,,,9.53114000
"G 196-3 b","G 196-3",2024,"Imaging",12.00000000,8263.53858200,"Mass",,1670.00,0.0000,350.0000000000,3517.00,0.522432,0.519782,,,21.79120000
"G 261-6 b","G 261-6",2025,"Radial Velocity",1.10000000,1.37000000,"Msini",5.45360000000,322.30,1.8000,0.0297100000,2907.00,0.153162,0.118000,,,10.62670000
"G 264-012 b","G 264-012",2021,"Radial Velocity",1.39000000,2.50000000,"Msini",2.30538000000,587.00,20.5000,0.0227900000,3326.00,0.305000,0.297000,0.1000,,16.00900000
"G 264-012 c","G 264-012",2021,"Radial Velocity",1.76000000,3.75000000,"Msini",8.05180000000,387.00,3.8700,0.0525000000,3326.00,0.305000,0.297000,0.1000,,16.00900000
"G 268-110 b","G 268-110",2025,"Radial Velocity",1.13000000,1.52000000,"Msini",1.43263000000,534.00,13.5700,0.0128300000,,0.177000,0.137000,,,
"G 9-40 b","G 9-40",2019,"Transit",1.90000000,4.00000000,"Mass",5.74599820000,440.60,6.2700,0.0418000000,3395.00,0.302600,0.295200,-0.0700,9.9000,27.92760000
"GJ 1002 b","GJ 1002",2022,"Radial Velocity",1.03000000,1.08000000,"Msini",10.34650000000,230.90,0.6700,0.0457000000,3024.00,0.137000,0.120000,-0.2500,,4.84867000
"GJ 1002 c","GJ 1002",2022,"Radial Velocity",1.10000000,1.36000000,"Msini",21.20200000000,181.70,0.2570,0.0738000000,3024.00,0.137000,0.120000,-0.2500,,4.84867000
"GJ 1061 b","GJ 1061",2020,"Radial Velocity",1.04000000,1.11000000,"Mass",3.20730000000,388.11,3.8000,0.0210000000,2953.00,0.156000,0.120000,-0.0800,7.0000,3.67278000
"GJ 1061 c","GJ 1061",2020,"Radial Velocity",1.19000000,1.81000000,"Mass",6.68210000000,304.12,1.4000,0.0342000000,2953.00,0.156000,0.120000,-0.0800,7.0000,3.67278000
"GJ 1061 d","GJ 1061",2020,"Radial Velocity",1.16000000,1.67000000,"Mass",13.06600000000,242.03,0.6000,0.0540000000,2953.00,0.156000,0.120000,-0.0800,7.0000,3.67278000
"GJ 1132 b","GJ 1132",2015,"Transit",1.19151465,1.83704819,"Mass",1.62892911000,583.80,19.3000,0.0157000000,3229.00,0.221100,0.194500,-0.1700,5.0000,12.61300000
"GJ 1132 c","GJ 1132",2018,"Radial Velocity",1.52000000,2.91000000,"Msini",8.92900000000,300.00,2.1053,0.0476000000,3090.00,0.226000,0.198000,-0.1800,5.0000,12.61300000
"GJ 1137 c","HD 93083",2026,"Radial Velocity",2.11000000,5.12000000,"Msini",9.64120000000,768.51,58.4000,0.0835000000,5033.80,0.837000,0.836000,0.1300,10.7100,28.51590000
"GJ 1148 b","GJ 1148",2010,"Radial Velocity",11.90000000,96.70000000,"Msini",41.38000000000,232.94,0.4906,0.1660000000,3287.00,0.358519,0.344045,0.1596,,11.01430000
"GJ 1148 c","GJ 1148",2017,"Radial Velocity",9.71000000,68.06000000,"Msini",532.58000000000,99.38,0.0163,0.9120000000,3287.00,0.358519,0.344045,0.1596,,11.01430000
"GJ 1151 c","GJ 1151",2023,"Radial Velocity",3.25000000,10.62000000,"Msini",389.70000000000,88.30,0.0102,0.5714000000,3280.00,0.178100,0.163900,-0.1200,,8.03625000
"GJ 1214 b","GJ 1214",2009,"Transit",2.73300000,8.41000000,"Mass",1.58040453100,567.00,17.2000,0.0150500000,3101.00,0.216200,0.182000,0.2400,3.0000,14.64270000
"GJ 1252 b","GJ 1252",2020,"Transit",1.19300000,1.32000000,"Mass",0.51823310000,1090.00,233.0000,0.0091500000,3458.00,0.391000,0.381000,0.1000,3.9000,20.37300000
"GJ 1265 b","GJ 1265",2018,"Radial Velocity",2.63000000,7.40000000,"Msini",3.65110000000,424.04,5.3846,0.0260000000,3236.00,0.192000,0.178000,-0.0400,,10.25250000
"GJ 1289 b","GJ 1289",2024,"Radial Velocity",2.38000000,6.27000000,"Msini",111.74000000000,150.00,0.0754,0.2700000000,3296.00,0.245012,0.210000,0.0200,,8.35147000
"GJ 143 b","GJ 143",2019,"Transit",2.61000000,22.70000000,"Mass",35.61253000000,422.00,7.0423,0.1915000000,4640.00,0.695000,0.730000,0.0030,3.8000,16.32000000
"GJ 15 A b","GJ 15 A",2014,"Radial Velocity",1.55000000,3.03000000,"Msini",11.44070000000,550.00,4.2691,0.0720000000,3607.00,0.380000,0.380000,-0.3400,,3.56228000
"GJ 15 A c","GJ 15 A",2018,"Radial Velocity",6.67000000,36.00000000,"Msini",7600.00000000000,46.14,0.0008,5.4000000000,3607.00,0.380000,0.380000,-0.3400,,3.56228000
"GJ 160.2 b","GJ 160.2",2014,"Radial Velocity",3.17000000,10.20000000,"Msini",5.23540000000,736.99,56.9598,0.0530000000,4347.00,0.655173,0.690000,,,25.85570000
"GJ 163 b","GJ 163",2013,"Radial Velocity",3.25000000,10.60000000,"Msini",8.63182000000,438.49,5.3165,0.0607000000,3500.00,0.409738,0.400000,0.1000,6.0000,15.12850000
"GJ 163 c","GJ 163",2013,"Radial Velocity",2.50000000,6.80000000,"Msini",25.63058000000,305.07,1.2457,0.1254000000,3500.00,0.409738,0.400000,0.1000,6.0000,15.12850000
"GJ 163 d","GJ 163",2013,"Radial Velocity",5.92000000,29.40000000,"Msini",603.95116000000,106.43,0.0184,1.0304000000,3500.00,0.409738,0.400000,0.1000,6.0000,15.12850000
"GJ 179 b","GJ 179",2009,"Radial Velocity",13.80000000,301.93698665,"Mass",2288.00000000000,64.53,0.0028,2.4100000000,3370.00,0.380000,0.357000,0.3000,,12.35600000
"GJ 180 b","GJ 180",2014,"Radial Velocity",2.43000000,6.49000000,"Msini",17.13300000000,344.43,1.5359,0.0920000000,3371.00,0.413049,0.430000,,,11.94070000
"GJ 180 c","GJ 180",2014,"Radial Velocity",2.41000000,6.40000000,"Msini",24.32900000000,290.87,0.7812,0.1290000000,3371.00,0.413049,0.430000,,,11.94070000
"GJ 180 d","GJ 180",2020,"Radial Velocity",2.66000000,7.56000000,"Msini",106.30000000000,187.94,0.1362,0.3090000000,3371.00,0.413049,0.430000,,,11.94070000
"GJ 2030 b","GJ 2030",2022,"Radial Velocity",2.03000000,4.76742611,"Msini",2.38129000000,2147.31,3542.7587,0.0340000000,5485.00,2.241040,0.960000,-0.4000,,37.07880000
"GJ 2030 c","GJ 2030",2022,"Radial Velocity",12.30000000,4069.15709482,"Mass",25533.11353000000,96.71,0.0146,16.7610000000,5485.00,2.241040,0.960000,-0.4000,,37.07880000
"GJ 2056 b","GJ 2056",2020,"Radial Velocity",4.17000000,16.20000000,"Msini",69.97100000000,310.74,1.5537,0.2830000000,4069.95,0.709495,0.620000,,,28.44340000
"GJ 2126 b","GJ 2126",2025,"Radial Velocity",13.60000000,413.17692910,"Msini",272.70000000000,203.08,0.2833,0.7100000000,4159.00,0.728000,0.650000,0.6000,,38.12900000
"GJ 229 A c","GJ 229",2020,"Radial Velocity",2.87000000,8.58136699,"Msini",121.93268000000,188.10,0.1899,0.3840000000,3564.00,0.460000,0.509000,,0.4000,5.75624000
"GJ 229 b","GJ 229",2014,"Radial Velocity",3.97000000,14.93793513,"Msini",579.47495000000,111.85,0.0237,1.0860000000,3564.00,0.460000,0.509000,,0.4000,5.75624000
"GJ 238 b","GJ 238",2024,"Transit",0.56600000,0.12600000,"M-R relationship",1.74469990000,758.00,229.4579,0.0212300000,3485.00,0.431400,0.419300,0.1500,,15.21420000
"GJ 251 b","GJ 251",2020,"Radial Velocity",1.79000000,3.85000000,"Msini",14.23700000000,336.00,2.3700,0.0808000000,3342.00,0.360000,0.350000,0.0700,6.8000,5.58057000
"GJ 251 c","GJ 251",2025,"Radial Velocity",1.80000000,3.88000000,"Msini",53.64700000000,216.00,0.4040,0.1960000000,3342.00,0.360000,0.350000,0.0700,6.8000,5.58057000
"GJ 27.1 b","GJ 27.1",2014,"Radial Velocity",3.66000000,13.00000000,"Msini",15.81900000000,387.13,2.5488,0.1010000000,3542.00,0.518887,0.530000,,,23.60620000
"GJ 273 b","GJ 273",2017,"Radial Velocity",1.51000000,2.89000000,"Msini",18.64980000000,292.47,1.0600,0.0911010000,3382.00,0.293000,0.290000,0.0900,,5.92153500
"GJ 273 c","GJ 273",2017,"Radial Velocity",1.06000000,1.18000000,"Msini",4.72340000000,462.26,6.6600,0.0364670000,3382.00,0.293000,0.290000,0.0900,,5.92153500
"GJ 3021 b","GJ 3021",2000,"Radial Velocity",13.10000000,1071.04000000,"Msini",133.71000000000,350.00,2.7517,0.4900000000,5540.00,0.900000,0.900000,0.1000,0.3700,17.55590000
"GJ 3082 b","GJ 3082",2020,"Radial Velocity",2.79000000,8.20000000,"Msini",11.94900000000,457.53,5.5210,0.0790000000,3910.00,0.465216,0.470000,,,16.61860000
"GJ 3090 b","GJ 3090",2022,"Transit",2.18000000,4.52000000,"Mass",2.85310198000,723.00,45.4000,0.0316000000,3707.00,0.516000,0.519000,0.1200,,22.47510000
"GJ 3090 c","GJ 3090",2026,"Radial Velocity",3.14000000,10.00000000,"Msini",15.94070000000,407.20,4.5800,0.0997000000,3707.00,0.516000,0.519000,0.1200,,22.47510000
"GJ 3138 b","GJ 3138",2017,"Radial Velocity",1.18000000,1.78000000,"Msini",1.22003000000,902.98,118.1000,0.0197000000,3717.00,0.500000,0.681000,-0.3000,,28.47120000
"GJ 3138 c","GJ 3138",2017,"Radial Velocity",1.88000000,4.18000000,"Msini",5.97400000000,530.85,13.9000,0.0570000000,3717.00,0.500000,0.681000,-0.3000,,28.47120000
"GJ 3138 d","GJ 3138",2017,"Radial Velocity",3.23000000,10.50000000,"Msini",257.80000000000,151.70,0.1000,0.6980000000,3717.00,0.500000,0.681000,-0.3000,,28.47120000
"GJ 317 b","GJ 317",2007,"Radial Velocity",13.30000000,794.50000000,"Mass",695.69000000000,100.32,0.0159,1.1380000000,3496.00,0.403000,0.402000,-0.0200,5.0000,15.19680000
"GJ 317 c","GJ 317",2016,"Radial Velocity",13.60000000,454.49462201,"Msini",6500.00000000000,47.67,0.0008,5.0400000000,3496.00,0.403000,0.402000,-0.0200,5.0000,15.19680000
"GJ 3222 b","GJ 3222",2022,"Radial Velocity",3.40000000,11.44182265,"Msini",10.66669000000,811.06,67.5954,0.0910000000,5257.46,0.931389,0.890000,0.1600,,18.23817000
"GJ 328 b","GJ 328",2013,"Radial Velocity",13.30000000,797.74930157,"Msini",3771.00000000000,73.57,0.0049,4.1100000000,3897.00,0.630000,0.650000,-0.0600,,20.52660000
"GJ 328 c","GJ 328",2023,"Radial Velocity",4.91000000,21.40000000,"Msini",241.80000000000,184.01,0.1927,0.6570000000,3897.00,0.630000,0.650000,-0.0600,,20.52660000
"GJ 3293 b","GJ 3293",2015,"Radial Velocity",5.19000000,23.54000000,"Msini",30.59870000000,280.54,1.0700,0.1433900000,3466.00,0.404000,0.420000,0.0200,,20.19030000
"GJ 3293 c","GJ 3293",2015,"Radial Velocity",4.87000000,21.09000000,"Msini",122.61960000000,176.62,0.1700,0.3617500000,3466.00,0.404000,0.420000,0.0200,,20.19030000
"GJ 3293 d","GJ 3293",2017,"Radial Velocity",2.67000000,7.60000000,"Msini",48.13450000000,241.22,0.5900,0.1939400000,3466.00,0.404000,0.420000,0.0200,,20.19030000
"GJ 3293 e","GJ 3293",2017,"Radial Velocity",1.63000000,3.28000000,"Msini",13.25430000000,370.79,3.3400,0.0820800000,3466.00,0.404000,0.420000,0.0200,,20.19030000
"GJ 3323 b","GJ 3323",2017,"Radial Velocity",1.23000000,2.02000000,"Msini",5.36360000000,290.06,2.5800,0.0328200000,3159.00,0.119000,0.164000,-0.2700,,5.37484000
"GJ 3323 c","GJ 3323",2017,"Radial Velocity",1.32000000,2.31000000,"Msini",40.54000000000,147.80,0.1700,0.1264000000,3159.00,0.119000,0.164000,-0.2700,,5.37484000
"GJ 3341 b","GJ 3341",2015,"Radial Velocity",2.46000000,6.60000000,"Msini",14.20700000000,377.62,3.6578,0.0890000000,3526.00,0.439000,0.470000,-0.0900,,23.61900000
"GJ 3378 b","GJ 3378",2026,"Radial Velocity",1.32000000,2.30000000,"Msini",21.45000000000,272.00,0.9100,0.0967300000,3340.00,0.275000,0.262000,-0.0900,,7.72274000
"GJ 338 B b","GJ 338 B",2020,"Radial Velocity",3.25000000,10.60000000,"Msini",24.42200000000,391.00,3.9278,0.1420000000,4014.00,0.580000,0.640000,-0.0300,4.0000,6.33256000
"GJ 341 b","GJ 341",2025,"Transit",0.88000000,4.00000000,"Mass",7.57686000000,629.00,13.8000,,3770.00,0.506600,0.480000,-0.1600,,10.45400000
"GJ 3470 b","GJ 3470",2012,"Radial Velocity",4.57000000,13.90000000,"Mass",3.33664960000,593.50,29.6584,0.0355000000,3600.00,0.547000,0.539000,0.2000,1.6500,29.42140000
"GJ 3473 b","GJ 3473",2020,"Transit",1.26400000,1.86000000,"Mass",1.19800350000,773.00,59.4000,0.0158900000,3347.00,0.364000,0.360000,0.1100,,27.36440000
"GJ 3473 c","GJ 3473",2020,"Radial Velocity",2.63000000,7.41000000,"Msini",15.50900000000,329.10,1.9500,0.0876000000,3347.00,0.364000,0.360000,0.1100,,27.36440000
